period,air_temperature,dewpoint
4851,6.2,0.7
4852,6.0,0.8
4853,5.8,0.9
4854,5.85,1.0
4855,5.9,1.1
4856,5.85,1.05
4857,5.8,1.0
4858,5.75,0.45
4859,5.7,-0.1
4860,5.4,0.75
4861,5.1,1.6
4862,4.85,2.25
4863,4.6,2.9
4864,4.55,2.95
4865,4.5,3.0
4866,4.5,3.05
4867,4.5,3.1
4868,4.3,2.9
4869,4.1,2.7
4870,4.4,3.1
4871,4.7,3.5
4872,5.3,3.15
4873,5.9,2.8
4874,7.1,2.85
4875,8.3,2.9
4876,8.75,2.35
4877,9.2,1.8
4878,9.6,1.3
4879,10.0,0.8
4880,9.7,0.55
4881,9.4,0.3
4882,9.65,0.05
4883,9.9,-0.2
4884,9.4,-0.55
4885,8.9,-0.9
4886,8.1,-0.25
4887,7.3,0.4
4888,6.75,0.4
4889,6.2,0.4
4890,6.1,0.45
4891,6.0,0.5
4892,5.45,0.3
4893,4.9,0.1
4894,4.9,0.25
4895,4.9,0.4
4896,4.6,0.5
4897,4.3,0.6
4898,4.55,0.85
4899,4.8,1.1
4900,4.5,1.1
4901,4.2,1.1
4902,3.75,1.0
4903,3.3,0.9
4904,2.7,0.75
4905,2.1,0.6
4906,2.75,1.3
4907,3.4,2.0
4908,3.85,2.0
4909,4.3,2.0
4910,5.2,2.5
4911,6.1,3.0
4912,6.95,2.75
4913,7.8,2.5
4914,8.4,2.0
4915,9.0,1.5
4916,9.8,1.45
4917,10.6,1.4
4918,10.45,1.1
4919,10.3,0.8
4920,11.0,1.65
4921,11.7,2.5
4922,11.55,2.8
4923,11.4,3.1
4924,10.85,3.25
4925,10.3,3.4
4926,10.3,4.25
4927,10.3,5.1
4928,10.3,5.15
4929,10.3,5.2
4930,10.7,5.6
4931,11.1,6.0
4932,11.25,6.25
4933,11.4,6.5
4934,11.4,6.8
4935,11.4,7.1
4936,11.55,7.3
4937,11.7,7.5
4938,11.85,7.55
4939,12.0,7.6
4940,12.1,7.7
4941,12.2,7.8
4942,12.45,7.75
4943,12.7,7.7
4944,12.65,7.65
4945,12.6,7.6
4946,12.3,7.55
4947,12.0,7.5
4948,11.95,7.35
4949,11.9,7.2
4950,11.8,6.95
4951,11.7,6.7
4952,11.6,6.6
4953,11.5,6.5
4954,11.25,6.6
4955,11.0,6.7
4956,11.0,6.8
4957,11.0,6.9
4958,11.0,7.1
4959,11.0,7.3
4960,11.05,7.5
4961,11.1,7.7
4962,11.4,7.8
4963,11.7,7.9
4964,11.95,7.85
4965,12.2,7.8
4966,12.25,8.1
4967,12.3,8.4
4968,12.75,8.5
4969,13.2,8.6
4970,13.2,8.65
4971,13.2,8.7
4972,13.25,8.9
4973,13.3,9.1
4974,13.55,8.95
4975,13.8,8.8
4976,13.75,8.9
4977,13.7,9.0
4978,13.2,9.25
4979,12.7,9.5
4980,12.5,9.2
4981,12.3,8.9
4982,12.35,8.7
4983,12.4,8.5
4984,11.95,8.65
4985,11.5,8.8
4986,11.6,8.6
4987,11.7,8.4
4988,11.65,8.25
4989,11.6,8.1
4990,11.55,7.9
4991,11.5,7.7
4992,11.4,7.35
4993,11.3,7.0
4994,11.1,6.9
4995,10.9,6.8
4996,10.7,7.15
4997,10.5,7.5
4998,10.4,7.65
4999,10.3,7.8
5000,10.3,7.85
5001,10.3,7.9
5002,10.05,8.0
5003,9.8,8.1
5004,9.55,8.0
5005,9.3,7.9
5006,9.15,7.35
5007,9.0,6.8
5008,9.1,6.45
5009,9.2,6.1
5010,9.0,5.0
5011,8.8,3.9
5012,9.8,2.6
5013,10.8,1.3
5014,11.0,0.9
5015,11.2,0.5
5016,11.15,1.55
5017,11.1,2.6
5018,11.35,1.8
5019,11.6,1.0
5020,11.15,1.15
5021,10.7,1.3
5022,11.15,0.85
5023,11.6,0.4
5024,11.55,0.05
5025,11.5,-0.3
5026,11.05,-0.6
5027,10.6,-0.9
5028,10.35,-0.6
5029,10.1,-0.3
5030,9.6,-0.9
5031,9.1,-1.5
5032,8.35,-0.75
5033,7.6,0.0
5034,6.9,0.25
5035,6.2,0.5
5036,5.4,0.55
5037,4.6,0.6
5038,4.3,0.75
5039,4.0,0.9
5040,3.75,1.0
5041,3.5,1.1
5042,3.0,0.95
5043,2.5,0.8
5044,2.25,0.65
5045,2.0,0.5
5046,1.95,0.5
5047,1.9,0.5
5048,1.45,0.1
5049,1.0,-0.3
5050,0.9,-0.15
5051,0.8,0.0
5052,0.8,0.05
5053,0.8,0.1
5054,2.5,1.25
5055,4.2,2.4
5056,5.5,1.75
5057,6.8,1.1
5058,7.55,1.05
5059,8.3,1.0
5060,8.8,1.05
5061,9.3,1.1
5062,9.75,0.9
5063,10.2,0.7
5064,10.4,0.2
5065,10.6,-0.3
5066,10.65,-0.25
5067,10.7,-0.2
5068,10.65,-0.5
5069,10.6,-0.8
5070,10.65,-0.55
5071,10.7,-0.3
5072,10.7,0.25
5073,10.7,0.8
5074,10.55,1.55
5075,10.4,2.3
5076,10.2,1.7
5077,10.0,1.1
5078,9.75,1.4
5079,9.5,1.7
5080,8.8,1.45
5081,8.1,1.2
5082,7.6,1.1
5083,7.1,1.0
5084,6.7,0.95
5085,6.3,0.9
5086,6.45,1.35
5087,6.6,1.8
5088,5.4,1.45
5089,4.2,1.1
5090,3.55,1.3
5091,2.9,1.5
5092,2.35,1.25
5093,1.8,1.0
5094,1.9,1.25
5095,2.0,1.5
5096,2.3,1.85
5097,2.6,2.2
5098,2.3,1.85
5099,2.0,1.5
5100,2.1,1.65
5101,2.2,1.8
5102,3.75,3.25
5103,5.3,4.7
5104,5.8,4.65
5105,6.3,4.6
5106,6.9,4.75
5107,7.5,4.9
5108,8.1,5.1
5109,8.7,5.3
5110,9.2,4.9
5111,9.7,4.5
5112,10.05,3.9
5113,10.4,3.3
5114,10.45,3.35
5115,10.5,3.4
5116,11.05,3.1
5117,11.6,2.8
5118,11.35,2.9
5119,11.1,3.0
5120,11.4,3.2
5121,11.7,3.4
5122,11.35,2.9
5123,11.0,2.4
5124,10.65,3.05
5125,10.3,3.7
5126,9.85,3.75
5127,9.4,3.8
5128,9.0,3.85
5129,8.6,3.9
5130,8.05,4.15
5131,7.5,4.4
5132,7.05,4.25
5133,6.6,4.1
5134,6.05,4.1
5135,5.5,4.1
5136,4.55,3.35
5137,3.6,2.6
5138,3.2,2.4
5139,2.8,2.2
5140,2.55,2.05
5141,2.3,1.9
5142,3.05,2.75
5143,3.8,3.6
5144,4.7,4.0
5145,5.6,4.4
5146,5.65,4.15
5147,5.7,3.9
5148,5.45,3.9
5149,5.2,3.9
5150,5.95,4.6
5151,6.7,5.3
5152,7.45,5.3
5153,8.2,5.3
5154,8.4,4.55
5155,8.6,3.8
5156,8.9,3.8
5157,9.2,3.8
5158,9.2,4.2
5159,9.2,4.6
5160,9.45,4.8
5161,9.7,5.0
5162,9.7,4.3
5163,9.7,3.6
5164,10.0,2.65
5165,10.3,1.7
5166,10.3,1.9
5167,10.3,2.1
5168,10.95,2.3
5169,11.6,2.5
5170,11.25,3.15
5171,10.9,3.8
5172,10.65,3.3
5173,10.4,2.8
5174,9.8,2.95
5175,9.2,3.1
5176,8.7,3.2
5177,8.2,3.3
5178,7.9,3.15
5179,7.6,3.0
5180,6.9,2.7
5181,6.2,2.4
5182,6.05,2.3
5183,5.9,2.2
5184,5.7,2.4
5185,5.5,2.6
5186,5.0,2.25
5187,4.5,1.9
5188,4.2,2.3
5189,3.9,2.7
5190,3.6,2.4
5191,3.3,2.1
5192,2.75,1.7
5193,2.2,1.3
5194,1.95,1.2
5195,1.7,1.1
5196,2.0,1.45
5197,2.3,1.8
5198,3.25,2.75
5199,4.2,3.7
5200,5.5,3.5
5201,6.8,3.3
5202,7.25,3.45
5203,7.7,3.6
5204,7.5,4.45
5205,7.3,5.3
5206,7.45,5.2
5207,7.6,5.1
5208,7.8,5.15
5209,8.0,5.2
5210,8.15,5.1
5211,8.3,5.0
5212,8.5,5.05
5213,8.7,5.1
5214,9.0,4.45
5215,9.3,3.8
5216,8.65,4.4
5217,8.0,5.0
5218,8.15,4.95
5219,8.3,4.9
5220,8.05,5.0
5221,7.8,5.1
5222,7.65,5.15
5223,7.5,5.2
5224,7.35,5.35
5225,7.2,5.5
5226,7.15,5.45
5227,7.1,5.4
5228,7.1,5.35
5229,7.1,5.3
5230,7.15,5.25
5231,7.2,5.2
5232,7.0,5.1
5233,6.8,5.0
5234,6.8,4.95
5235,6.8,4.9
5236,6.95,5.15
5237,7.1,5.4
5238,7.15,5.55
5239,7.2,5.7
5240,7.25,5.75
5241,7.3,5.8
5242,7.25,5.35
5243,7.2,4.9
5244,7.25,5.0
5245,7.3,5.1
5246,7.55,5.05
5247,7.8,5.0
5248,8.05,4.9
5249,8.3,4.8
5250,8.6,4.7
5251,8.9,4.6
5252,9.0,4.95
5253,9.1,5.3
5254,9.1,5.15
5255,9.1,5.0
5256,9.5,4.5
5257,9.9,4.0
5258,10.15,3.75
5259,10.4,3.5
5260,11.0,3.85
5261,11.6,4.2
5262,11.5,3.55
5263,11.4,2.9
5264,11.85,2.85
5265,12.3,2.8
5266,12.3,2.65
5267,12.3,2.5
5268,12.4,2.6
5269,12.5,2.7
5270,12.6,2.5
5271,12.7,2.3
5272,11.3,2.6
5273,9.9,2.9
5274,8.85,2.95
5275,7.8,3.0
5276,7.0,2.85
5277,6.2,2.7
5278,5.65,2.5
5279,5.1,2.3
5280,4.65,2.35
5281,4.2,2.4
5282,4.0,2.35
5283,3.8,2.3
5284,3.6,2.2
5285,3.4,2.1
5286,3.25,2.0
5287,3.1,1.9
5288,2.9,1.7
5289,2.7,1.5
5290,2.4,1.35
5291,2.1,1.2
5292,2.2,1.35
5293,2.3,1.5
5294,5.45,2.7
5295,8.6,3.9
5296,9.6,3.8
5297,10.6,3.7
5298,11.35,4.05
5299,12.1,4.4
5300,13.0,5.0
5301,13.9,5.6
5302,14.1,5.15
5303,14.3,4.7
5304,14.95,5.05
5305,15.6,5.4
5306,15.95,5.35
5307,16.3,5.3
5308,16.55,4.6
5309,16.8,3.9
5310,17.3,4.05
5311,17.8,4.2
5312,18.0,2.4
5313,18.2,0.6
5314,17.05,1.75
5315,15.9,2.9
5316,15.85,2.9
5317,15.8,2.9
5318,14.25,4.35
5319,12.7,5.8
5320,11.65,6.1
5321,10.6,6.4
5322,9.9,6.35
5323,9.2,6.3
5324,8.25,5.9
5325,7.3,5.5
5326,6.8,5.35
5327,6.3,5.2
5328,6.1,5.1
5329,5.9,5.0
5330,5.65,4.8
5331,5.4,4.6
5332,5.25,4.55
5333,5.1,4.5
5334,5.1,4.55
5335,5.1,4.6
5336,4.8,4.35
5337,4.5,4.1
5338,4.4,4.05
5339,4.3,4.0
5340,4.55,4.35
5341,4.8,4.7
5342,6.7,6.6
5343,8.6,8.5
5344,10.0,7.2
5345,11.4,5.9
5346,12.15,5.85
5347,12.9,5.8
5348,13.15,5.7
5349,13.4,5.6
5350,12.95,4.15
5351,12.5,2.7
5352,13.0,2.95
5353,13.5,3.2
5354,13.9,3.3
5355,14.3,3.4
5356,14.45,4.35
5357,14.6,5.3
5358,14.3,6.1
5359,14.0,6.9
5360,13.6,7.2
5361,13.2,7.5
5362,13.45,7.35
5363,13.7,7.2
5364,13.3,7.25
5365,12.9,7.3
5366,11.85,7.55
5367,10.8,7.8
5368,10.25,7.75
5369,9.7,7.7
5370,9.25,7.55
5371,8.8,7.4
5372,8.25,7.15
5373,7.7,6.9
5374,7.45,6.8
5375,7.2,6.7
5376,6.95,6.5
5377,6.7,6.3
5378,6.5,6.2
5379,6.3,6.1
5380,6.35,6.1
5381,6.4,6.1
5382,7.0,6.7
5383,7.6,7.3
5384,7.25,6.7
5385,6.9,6.1
5386,6.25,5.5
5387,5.6,4.9
5388,5.75,5.2
5389,5.9,5.5
5390,7.85,6.0
5391,9.8,6.5
5392,11.65,6.35
5393,13.5,6.2
5394,14.4,6.35
5395,15.3,6.5
5396,16.25,5.45
5397,17.2,4.4
5398,17.85,5.65
5399,18.5,6.9
5400,18.75,7.05
5401,19.0,7.2
5402,19.1,6.45
5403,19.2,5.7
5404,19.35,5.7
5405,19.5,5.7
5406,19.7,5.7
5407,19.9,5.7
5408,19.75,5.85
5409,19.6,6.0
5410,19.0,5.0
5411,18.4,4.0
5412,18.25,4.55
5413,18.1,5.1
5414,13.45,6.4
5415,8.8,7.7
5416,8.25,7.5
5417,7.7,7.3
5418,7.55,7.2
5419,7.4,7.1
5420,7.5,7.25
5421,7.6,7.4
5422,7.65,7.4
5423,7.7,7.4
5424,7.7,7.3
5425,7.7,7.2
5426,7.75,7.25
5427,7.8,7.3
5428,7.8,7.3
5429,7.8,7.3
5430,7.85,7.2
5431,7.9,7.1
5432,7.9,6.95
5433,7.9,6.8
5434,8.0,6.95
5435,8.1,7.1
5436,8.0,7.1
5437,7.9,7.1
5438,8.25,7.2
5439,8.6,7.3
5440,9.35,7.3
5441,10.1,7.3
5442,10.65,7.45
5443,11.2,7.6
5444,11.5,7.75
5445,11.8,7.9
5446,12.4,7.9
5447,13.0,7.9
5448,13.35,8.25
5449,13.7,8.6
5450,14.1,8.6
5451,14.5,8.6
5452,14.8,8.8
5453,15.1,9.0
5454,15.65,8.3
5455,16.2,7.6
5456,15.55,7.35
5457,14.9,7.1
5458,13.55,6.7
5459,12.2,6.3
5460,11.55,6.4
5461,10.9,6.5
5462,10.7,6.25
5463,10.5,6.0
5464,10.25,6.55
5465,10.0,7.1
5466,10.2,7.15
5467,10.4,7.2
5468,10.5,7.4
5469,10.6,7.6
5470,10.35,8.15
5471,10.1,8.7
5472,10.5,8.7
5473,10.9,8.7
5474,10.5,8.95
5475,10.1,9.2
5476,9.95,8.6
5477,9.8,8.0
5478,9.55,7.15
5479,9.3,6.3
5480,8.8,6.1
5481,8.3,5.9
5482,7.85,6.05
5483,7.4,6.2
5484,7.05,5.85
5485,6.7,5.5
5486,6.5,5.25
5487,6.3,5.0
5488,5.55,4.05
5489,4.8,3.1
5490,5.25,3.3
5491,5.7,3.5
5492,6.35,2.5
5493,7.0,1.5
5494,7.8,0.15
5495,8.6,-1.2
5496,9.3,-2.1
5497,10.0,-3.0
5498,10.4,-2.8
5499,10.8,-2.6
5500,11.3,-2.9
5501,11.8,-3.2
5502,11.35,-3.5
5503,10.9,-3.8
5504,11.45,-3.55
5505,12.0,-3.3
5506,11.6,-3.2
5507,11.2,-3.1
5508,10.95,-3.75
5509,10.7,-4.4
5510,10.15,-4.0
5511,9.6,-3.6
5512,8.8,-3.75
5513,8.0,-3.9
5514,7.15,-4.25
5515,6.3,-4.6
5516,5.7,-4.05
5517,5.1,-3.5
5518,4.7,-3.0
5519,4.3,-2.5
5520,3.8,-2.55
5521,3.3,-2.6
5522,3.1,-2.25
5523,2.9,-1.9
5524,2.65,-1.9
5525,2.4,-1.9
5526,2.3,-1.95
5527,2.2,-2.0
5528,1.55,-2.1
5529,0.9,-2.2
5530,1.1,-1.8
5531,1.3,-1.4
5532,1.9,-1.1
5533,2.5,-0.8
5534,3.6,-0.7
5535,4.7,-0.6
5536,5.6,-0.55
5537,6.5,-0.5
5538,7.4,-0.35
5539,8.3,-0.2
5540,8.6,-0.15
5541,8.9,-0.1
5542,8.9,-0.6
5543,8.9,-1.1
5544,8.9,-0.5
5545,8.9,0.1
5546,9.5,-1.05
5547,10.1,-2.2
5548,9.8,-1.35
5549,9.5,-0.5
5550,9.5,-1.0
5551,9.5,-1.5
5552,9.2,-0.6
5553,8.9,0.3
5554,7.9,0.5
5555,6.9,0.7
5556,6.4,-0.5
5557,5.9,-1.7
5558,5.75,-2.45
5559,5.6,-3.2
5560,5.25,-3.65
5561,4.9,-4.1
5562,4.2,-4.15
5563,3.5,-4.2
5564,2.65,-3.95
5565,1.8,-3.7
5566,2.35,-5.6
5567,2.9,-7.5
5568,1.8,-7.05
5569,0.7,-6.6
5570,0.8,-5.8
5571,0.9,-5.0
5572,1.1,-5.15
5573,1.3,-5.3
5574,0.95,-5.0
5575,0.6,-4.7
5576,0.55,-4.8
5577,0.5,-4.9
5578,0.35,-4.9
5579,0.2,-4.9
5580,0.85,-4.6
5581,1.5,-4.3
5582,2.95,-3.85
5583,4.4,-3.4
5584,5.1,-3.8
5585,5.8,-4.2
5586,6.25,-4.3
5587,6.7,-4.4
5588,7.3,-6.15
5589,7.9,-7.9
5590,8.25,-7.3
5591,8.6,-6.7
5592,8.3,-5.6
5593,8.0,-4.5
5594,8.6,-4.0
5595,9.2,-3.5
5596,9.2,-3.05
5597,9.2,-2.6
5598,9.2,-2.35
5599,9.2,-2.1
5600,6.25,-0.15
5601,3.3,1.8
5602,3.6,1.85
5603,3.9,1.9
5604,3.95,1.9
5605,4.0,1.9
5606,3.9,1.15
5607,3.8,0.4
5608,3.6,0.3
5609,3.4,0.2
5610,3.05,-0.15
5611,2.7,-0.5
5612,3.05,-0.4
5613,3.4,-0.3
5614,3.65,-0.1
5615,3.9,0.1
5616,3.8,0.3
5617,3.7,0.5
5618,3.5,1.05
5619,3.3,1.6
5620,3.3,1.5
5621,3.3,1.4
5622,3.2,0.95
5623,3.1,0.5
5624,3.1,0.4
5625,3.1,0.3
5626,2.95,0.15
5627,2.8,0.0
5628,2.95,0.0
5629,3.1,0.0
5630,4.25,0.45
5631,5.4,0.9
5632,5.55,0.4
5633,5.7,-0.1
5634,6.2,0.2
5635,6.7,0.5
5636,6.55,-0.05
5637,6.4,-0.6
5638,7.2,0.1
5639,8.0,0.8
5640,8.3,0.65
5641,8.6,0.5
5642,7.75,0.3
5643,6.9,0.1
5644,6.0,1.4
5645,5.1,2.7
5646,5.3,2.2
5647,5.5,1.7
5648,6.35,2.65
5649,7.2,3.6
5650,7.15,1.9
5651,7.1,0.2
5652,7.8,-0.25
5653,8.5,-0.7
5654,7.95,-0.35
5655,7.4,0.0
5656,7.1,0.4
5657,6.8,0.8
5658,6.5,0.9
5659,6.2,1.0
5660,6.3,1.35
5661,6.4,1.7
5662,6.7,2.05
5663,7.0,2.4
5664,6.75,2.3
5665,6.5,2.2
5666,6.5,2.3
5667,6.5,2.4
5668,6.4,2.7
5669,6.3,3.0
5670,5.9,2.7
5671,5.5,2.4
5672,5.3,2.0
5673,5.1,1.6
5674,4.9,1.5
5675,4.7,1.4
5676,4.55,1.2
5677,4.4,1.0
5678,5.2,1.45
5679,6.0,1.9
5680,6.0,1.55
5681,6.0,1.2
5682,7.0,1.7
5683,8.0,2.2
5684,7.05,2.7
5685,6.1,3.2
5686,6.15,3.45
5687,6.2,3.7
5688,5.95,3.6
5689,5.7,3.5
5690,5.8,3.8
5691,5.9,4.1
5692,6.7,4.15
5693,7.5,4.2
5694,7.65,4.2
5695,7.8,4.2
5696,7.75,4.05
5697,7.7,3.9
5698,7.55,3.9
5699,7.4,3.9
5700,7.95,3.65
5701,8.5,3.4
5702,8.05,3.3
5703,7.6,3.2
5704,7.25,3.1
5705,6.9,3.0
5706,6.6,3.35
5707,6.3,3.7
5708,5.4,3.35
5709,4.5,3.0
5710,4.0,2.95
5711,3.5,2.9
5712,3.3,2.8
5713,3.1,2.7
5714,3.6,3.25
5715,4.1,3.8
5716,4.5,3.2
5717,4.9,2.6
5718,4.5,2.4
5719,4.1,2.2
5720,4.45,2.45
5721,4.8,2.7
5722,5.35,2.3
5723,5.9,1.9
5724,5.95,1.95
5725,6.0,2.0
5726,6.85,2.15
5727,7.7,2.3
5728,7.7,1.55
5729,7.7,0.8
5730,7.9,0.4
5731,8.1,0.0
5732,8.95,0.25
5733,9.8,0.5
5734,10.2,0.6
5735,10.6,0.7
5736,10.55,0.6
5737,10.5,0.5
5738,10.3,0.35
5739,10.1,0.2
5740,10.55,-0.2
5741,11.0,-0.6
5742,11.05,-0.3
5743,11.1,0.0
5744,10.7,-0.4
5745,10.3,-0.8
5746,9.85,0.0
5747,9.4,0.8
5748,8.95,0.4
5749,8.5,0.0
5750,7.9,0.8
5751,7.3,1.6
5752,6.65,1.55
5753,6.0,1.5
5754,4.95,1.4
5755,3.9,1.3
5756,3.9,1.7
5757,3.9,2.1
5758,3.4,1.85
5759,2.9,1.6
5760,3.9,0.3
5761,4.9,-1.0
5762,4.6,-1.85
5763,4.3,-2.7
5764,3.55,-2.8
5765,2.8,-2.9
5766,1.55,-2.75
5767,0.3,-2.6
5768,-0.15,-2.45
5769,-0.6,-2.3
5770,-0.9,-2.3
5771,-1.2,-2.3
5772,-0.55,-1.55
5773,0.1,-0.8
5774,2.0,-1.05
5775,3.9,-1.3
5776,4.45,-1.7
5777,5.0,-2.1
5778,5.75,-1.8
5779,6.5,-1.5
5780,7.05,-1.1
5781,7.6,-0.7
5782,7.75,-0.45
5783,7.9,-0.2
5784,8.45,0.95
5785,9.0,2.1
5786,8.75,1.2
5787,8.5,0.3
5788,8.65,0.85
5789,8.8,1.4
5790,8.7,1.3
5791,8.6,1.2
5792,8.4,1.5
5793,8.2,1.8
5794,8.05,1.45
5795,7.9,1.1
5796,7.8,1.4
5797,7.7,1.7
5798,7.3,1.35
5799,6.9,1.0
5800,6.55,1.0
5801,6.2,1.0
5802,6.05,1.1
5803,5.9,1.2
5804,5.6,1.3
5805,5.3,1.4
5806,5.0,1.25
5807,4.7,1.1
5808,4.05,1.0
5809,3.4,0.9
5810,2.65,0.6
5811,1.9,0.3
5812,1.55,0.2
5813,1.2,0.1
5814,0.95,0.0
5815,0.7,-0.1
5816,0.75,0.1
5817,0.8,0.3
5818,0.35,-0.15
5819,-0.1,-0.6
5820,1.45,1.0
5821,3.0,2.6
5822,4.35,1.7
5823,5.7,0.8
5824,6.35,0.8
5825,7.0,0.8
5826,7.05,1.3
5827,7.1,1.8
5828,7.15,2.0
5829,7.2,2.2
5830,7.05,2.1
5831,6.9,2.0
5832,7.05,1.6
5833,7.2,1.2
5834,7.2,1.7
5835,7.2,2.2
5836,7.6,1.6
5837,8.0,1.0
5838,8.35,0.0
5839,8.7,-1.0
5840,8.4,-0.4
5841,8.1,0.2
5842,7.8,-0.25
5843,7.5,-0.7
5844,7.15,-0.7
5845,6.8,-0.7
5846,6.3,-0.3
5847,5.8,0.1
5848,5.6,0.95
5849,5.4,1.8
5850,5.3,1.75
5851,5.2,1.7
5852,5.1,1.95
5853,5.0,2.2
5854,5.15,2.3
5855,5.3,2.4
5856,5.5,2.25
5857,5.7,2.1
5858,5.65,2.1
5859,5.6,2.1
5860,5.65,2.35
5861,5.7,2.6
5862,5.8,2.45
5863,5.9,2.3
5864,5.8,2.7
5865,5.7,3.1
5866,5.95,3.05
5867,6.2,3.0
5868,6.3,3.15
5869,6.4,3.3
5870,6.4,3.6
5871,6.4,3.9
5872,6.5,4.1
5873,6.6,4.3
5874,6.75,4.45
5875,6.9,4.6
5876,7.05,4.95
5877,7.2,5.3
5878,7.2,5.35
5879,7.2,5.4
5880,7.25,5.75
5881,7.3,6.1
5882,7.3,6.3
5883,7.3,6.5
5884,7.4,6.7
5885,7.5,6.9
5886,7.7,7.2
5887,7.9,7.5
5888,8.45,7.75
5889,9.0,8.0
5890,8.8,7.75
5891,8.6,7.5
5892,8.65,7.45
5893,8.7,7.4
5894,8.6,7.35
5895,8.5,7.3
5896,8.5,7.45
5897,8.5,7.6
5898,8.4,7.6
5899,8.3,7.6
5900,8.35,7.6
5901,8.4,7.6
5902,8.45,7.5
5903,8.5,7.4
5904,8.35,7.25
5905,8.2,7.1
5906,8.15,7.15
5907,8.1,7.2
5908,8.05,7.4
5909,8.0,7.6
5910,8.05,7.7
5911,8.1,7.8
5912,8.65,7.55
5913,9.2,7.3
5914,8.95,7.0
5915,8.7,6.7
5916,8.95,6.65
5917,9.2,6.6
5918,9.5,6.65
5919,9.8,6.7
5920,9.95,6.3
5921,10.1,5.9
5922,10.7,5.4
5923,11.3,4.9
5924,11.35,4.3
5925,11.4,3.7
5926,12.55,4.1
5927,13.7,4.5
5928,13.5,3.65
5929,13.3,2.8
5930,14.05,2.45
5931,14.8,2.1
5932,14.9,1.9
5933,15.0,1.7
5934,15.2,2.25
5935,15.4,2.8
5936,15.05,2.0
5937,14.7,1.2
5938,14.55,1.75
5939,14.4,2.3
5940,13.55,2.45
5941,12.7,2.6
5942,12.1,1.65
5943,11.5,0.7
5944,10.55,1.3
5945,9.6,1.9
5946,9.4,2.45
5947,9.2,3.0
5948,8.5,3.45
5949,7.8,3.9
5950,8.55,3.9
5951,9.3,3.9
5952,9.2,4.0
5953,9.1,4.1
5954,8.8,5.2
5955,8.5,6.3
5956,8.15,6.2
5957,7.8,6.1
5958,7.9,5.9
5959,8.0,5.7
5960,8.25,6.15
5961,8.5,6.6
5962,8.45,6.7
5963,8.4,6.8
5964,8.4,6.9
5965,8.4,7.0
5966,8.4,7.1
5967,8.4,7.2
5968,8.15,7.35
5969,7.9,7.5
5970,7.9,7.55
5971,7.9,7.6
5972,7.8,7.5
5973,7.7,7.4
5974,7.7,7.4
5975,7.7,7.4
5976,7.7,7.45
5977,7.7,7.5
5978,7.8,7.55
5979,7.9,7.6
5980,8.0,7.7
5981,8.1,7.8
5982,8.2,7.95
5983,8.3,8.1
5984,8.95,7.35
5985,9.6,6.6
5986,10.0,6.15
5987,10.4,5.7
5988,10.85,4.95
5989,11.3,4.2
5990,10.9,4.65
5991,10.5,5.1
5992,9.75,4.7
5993,9.0,4.3
5994,8.05,4.55
5995,7.1,4.8
5996,7.9,4.9
5997,8.7,5.0
5998,8.6,4.55
5999,8.5,4.1
6000,7.6,4.25
6001,6.7,4.4
6002,7.15,3.4
6003,7.6,2.4
6004,7.25,2.6
6005,6.9,2.8
6006,6.4,2.65
6007,5.9,2.5
6008,6.25,2.6
6009,6.6,2.7
6010,7.2,3.0
6011,7.8,3.3
6012,7.9,3.7
6013,8.0,4.1
6014,7.5,4.3
6015,7.0,4.5
6016,6.95,4.7
6017,6.9,4.9
6018,7.6,5.4
6019,8.3,5.9
6020,8.75,5.5
6021,9.2,5.1
6022,10.05,6.45
6023,10.9,7.8
6024,10.2,7.25
6025,9.5,6.7
6026,10.55,5.9
6027,11.6,5.1
6028,11.55,5.85
6029,11.5,6.6
6030,12.2,5.6
6031,12.9,4.6
6032,11.65,5.9
6033,10.4,7.2
6034,11.3,5.75
6035,12.2,4.3
6036,11.75,4.3
6037,11.3,4.3
6038,10.95,4.1
6039,10.6,3.9
6040,10.1,4.15
6041,9.6,4.4
6042,9.3,3.9
6043,9.0,3.4
6044,8.55,3.4
6045,8.1,3.4
6046,7.25,3.15
6047,6.4,2.9
6048,6.1,2.65
6049,5.8,2.4
6050,5.6,2.1
6051,5.4,1.8
6052,5.25,1.5
6053,5.1,1.2
6054,4.95,1.25
6055,4.8,1.3
6056,4.7,1.4
6057,4.6,1.5
6058,4.5,1.5
6059,4.4,1.5
6060,5.1,1.55
6061,5.8,1.6
6062,6.35,1.6
6063,6.9,1.6
6064,7.55,0.95
6065,8.2,0.3
6066,8.25,-0.15
6067,8.3,-0.6
6068,9.0,-0.6
6069,9.7,-0.6
6070,9.2,-0.75
6071,8.7,-0.9
6072,9.65,-0.95
6073,10.6,-1.0
6074,10.35,-0.8
6075,10.1,-0.6
6076,10.15,-0.75
6077,10.2,-0.9
6078,10.5,-1.65
6079,10.8,-2.4
6080,10.35,-2.05
6081,9.9,-1.7
6082,10.15,-1.9
6083,10.4,-2.1
6084,10.35,-2.3
6085,10.3,-2.5
6086,9.65,-2.85
6087,9.0,-3.2
6088,8.25,-3.45
6089,7.5,-3.7
6090,5.9,-2.8
6091,4.3,-1.9
6092,3.65,-1.7
6093,3.0,-1.5
6094,2.4,-1.35
6095,1.8,-1.2
6096,2.05,-1.25
6097,2.3,-1.3
6098,2.05,-1.2
6099,1.8,-1.1
6100,2.45,-0.95
6101,3.1,-0.8
